epoch,step,test/loss,test/ndcg@10,test/ndcg@5,test/recall@10,test/recall@5,train/loss_epoch,train/loss_step,val/loss,val/ndcg@10,val/ndcg@5,val/recall@10,val/recall@5
0,2199,,,,,,,,9.463802337646484,0.020695248618721962,0.01608397625386715,0.03909999877214432,0.02483999915421009
0,2299,,,,,,,8.318845748901367,,,,,
0,2299,,,,,,,,9.473730087280273,0.01946098916232586,0.015085158869624138,0.03691999986767769,0.023399999365210533
0,2399,,,,,,,9.5492525100708,,,,,
0,2399,,,,,,,,9.463383674621582,0.021296130493283272,0.016261499375104904,0.0407399982213974,0.025219999253749847
0,2499,,,,,,,9.196699142456055,,,,,
0,2499,,,,,,,,9.496269226074219,0.020716233178973198,0.016227778047323227,0.03917999938130379,0.025340000167489052
0,2599,,,,,,,9.599014282226562,,,,,
0,2599,,,,,,,,9.385425567626953,0.021770190447568893,0.016880344599485397,0.041099999099969864,0.02597999945282936
0,2699,,,,,,,9.92116928100586,,,,,
0,2699,,,,,,,,9.441041946411133,0.019591620191931725,0.015042753890156746,0.0371600016951561,0.02305999957025051
0,2799,,,,,,,9.783173561096191,,,,,
0,2799,,,,,,,,9.482373237609863,0.02138369344174862,0.0172011386603117,0.03954000025987625,0.026580000296235085
0,2899,,,,,,,10.220748901367188,,,,,
0,2899,,,,,,,,9.300915718078613,0.02283390797674656,0.01788557507097721,0.04318000003695488,0.02783999964594841
0,2999,,,,,,,8.235865592956543,,,,,
0,2999,,,,,,,,9.39906120300293,0.022519834339618683,0.017819689586758614,0.04197999835014343,0.027459999546408653
0,3099,,,,,,,10.8589448928833,,,,,
0,3099,,,,,,,,9.430634498596191,0.021649068221449852,0.017244381830096245,0.04075999930500984,0.02711999975144863
0,3199,,,,,,,8.534025192260742,,,,,
0,3199,,,,,,,,9.326334953308105,0.02434021234512329,0.01954064518213272,0.04424000158905983,0.029440000653266907
0,3299,,,,,,,8.64440631866455,,,,,
0,3299,,,,,,,,9.287420272827148,0.022990813478827477,0.018231945112347603,0.04312000051140785,0.028359999880194664
0,3399,,,,,,,8.339799880981445,,,,,
0,3399,,,,,,,,9.331070899963379,0.022931745275855064,0.018313072621822357,0.04230000078678131,0.02800000086426735
0,3499,,,,,,,9.255683898925781,,,,,
0,3499,,,,,,,,9.30332088470459,0.0234922356903553,0.019183123484253883,0.042980000376701355,0.029600000008940697
0,3599,,,,,,,9.648233413696289,,,,,
0,3599,,,,,,,,9.212883949279785,0.024720104411244392,0.02004207670688629,0.045660000294446945,0.03116000071167946
0,3699,,,,,,,9.793403625488281,,,,,
0,3699,,,,,,,,9.244734764099121,0.024475375190377235,0.019652998074889183,0.04461999982595444,0.02964000031352043
0,3799,,,,,,,9.097270011901855,,,,,
0,3799,,,,,,,,9.254669189453125,0.02461700141429901,0.019500967115163803,0.04569999873638153,0.02988000027835369
0,3899,,,,,,,9.242674827575684,,,,,
0,3899,,,,,,,,9.250577926635742,0.025489483028650284,0.0205355416983366,0.04639999940991402,0.031120000407099724
0,3999,,,,,,,8.079031944274902,,,,,
0,3999,,,,,,,,9.475252151489258,0.022470517084002495,0.017841292545199394,0.0414000004529953,0.027060000225901604
0,4099,,,,,,,9.268643379211426,,,,,
0,4099,,,,,,,,9.52750015258789,0.02205752767622471,0.017441578209400177,0.041179999709129333,0.026920000091195107
0,4199,,,,,,,9.634499549865723,,,,,
0,4199,,,,,,,,9.5953369140625,0.022368408739566803,0.017597459256649017,0.04280000180006027,0.028060000389814377
0,4299,,,,,,,9.85666275024414,,,,,
0,4299,,,,,,,,9.669620513916016,0.02150888927280903,0.01712714321911335,0.03985999897122383,0.02621999941766262
0,4399,,,,,,,10.22684383392334,,,,,
0,4399,,,,,,,,9.402176856994629,0.022968381643295288,0.018238645046949387,0.0427200011909008,0.028020000085234642
0,4499,,,,,,,9.232813835144043,,,,,
0,4499,,,,,,,,9.30769157409668,0.024224845692515373,0.01916097104549408,0.04438000172376633,0.02873999997973442
0,4599,,,,,,,9.044933319091797,,,,,
0,4599,,,,,,,,9.26195240020752,0.025321058928966522,0.020244384184479713,0.046959999948740005,0.03123999945819378
0,4699,,,,,,,10.618633270263672,,,,,
0,4699,,,,,,,,9.287997245788574,0.024875856935977936,0.02001863531768322,0.04501999914646149,0.029999999329447746
0,4799,,,,,,,9.303095817565918,,,,,
0,4799,,,,,,,,9.141827583312988,0.026302799582481384,0.021478356793522835,0.047200001776218414,0.03223999962210655
0,4899,,,,,,,7.494568347930908,,,,,
0,4899,,,,,,,,9.141997337341309,0.026763850823044777,0.021764440461993217,0.04800000041723251,0.032519999891519547
0,4999,,,,,,,3.7263145446777344,,,,,
0,4999,,,,,,,,9.171112060546875,0.02686905488371849,0.02187975123524666,0.04811999946832657,0.0326399989426136
0,5099,,,,,,,6.24058723449707,,,,,
0,5099,,,,,,,,9.179665565490723,0.027956224977970123,0.022922011092305183,0.04983999952673912,0.034279998391866684
0,5199,,,,,,,7.785810470581055,,,,,
0,5199,,,,,,,,9.225919723510742,0.026438364759087563,0.021522868424654007,0.04766000062227249,0.03243999928236008
0,5299,,,,,,,9.558942794799805,,,,,
0,5299,,,,,,,,9.260169982910156,0.026814555749297142,0.021839339286088943,0.04797999933362007,0.032519999891519547
0,5399,,,,,,,7.752746105194092,,,,,
0,5399,,,,,,,,9.189229965209961,0.026182712987065315,0.02083025686442852,0.04820000007748604,0.031619999557733536
0,5499,,,,,,,9.452284812927246,,,,,
0,5499,,,,,,,,9.228865623474121,0.027592644095420837,0.022002404555678368,0.05063999816775322,0.03333999961614609
0,5599,,,,,,,9.387320518493652,,,,,
0,5599,,,,,,,,9.309075355529785,0.024404561147093773,0.019445620477199554,0.045419998466968536,0.030079999938607216
0,5699,,,,,,,8.377130508422852,,,,,
0,5699,,,,,,,,9.288216590881348,0.02652839757502079,0.0207488052546978,0.04952000081539154,0.03172000125050545
0,5799,,,,,,,9.133845329284668,,,,,
0,5799,,,,,,,,9.137516021728516,0.027878288179636,0.022494357079267502,0.05119999870657921,0.034460000693798065
0,5899,,,,,,,8.615461349487305,,,,,
0,5899,,,,,,,,9.209668159484863,0.027794914320111275,0.022568058222532272,0.049559999257326126,0.03342000022530556
0,5999,,,,,,,7.204170227050781,,,,,
0,5999,,,,,,,,9.165699005126953,0.02889554761350155,0.02321319840848446,0.05302000045776367,0.03548000007867813
0,6099,,,,,,,9.085958480834961,,,,,
0,6099,,,,,,,,9.191034317016602,0.0274184737354517,0.02201862819492817,0.05040000006556511,0.03370000049471855
0,6199,,,,,,,7.9943976402282715,,,,,
0,6199,,,,,,,,9.22851848602295,0.026503456756472588,0.02144545689225197,0.04848000034689903,0.032760001718997955
0,6299,,,,,,,9.330313682556152,,,,,
0,6299,,,,,,,,9.123307228088379,0.029222998768091202,0.023537946864962578,0.05333999916911125,0.035760000348091125
0,6399,,,,,,,4.61151647567749,,,,,
0,6399,,,,,,,,9.093416213989258,0.030620314180850983,0.025034544989466667,0.05511999875307083,0.03787999972701073
0,6499,,,,,,,6.887437343597412,,,,,
0,6499,,,,,,,,9.182596206665039,0.02903641387820244,0.02374614216387272,0.0521400012075901,0.035739999264478683
0,6599,,,,,,,6.60736083984375,,,,,
0,6599,,,,,,,,9.25997543334961,0.02630838192999363,0.020807817578315735,0.049059998244047165,0.031980000436306
0,6699,,,,,,,6.944793701171875,,,,,
0,6699,,,,,,,,9.108362197875977,0.02908356860280037,0.023372922092676163,0.05313999950885773,0.035440001636743546
0,6799,,,,,,,6.477833271026611,,,,,
0,6799,,,,,,,,9.17339038848877,0.029086219146847725,0.023724257946014404,0.05265999957919121,0.03610000014305115
0,6899,,,,,,,7.847832679748535,,,,,
0,6899,,,,,,,,9.207998275756836,0.027006609365344048,0.02147047035396099,0.05009999871253967,0.03288000077009201
0,6999,,,,,,,8.961380958557129,,,,,
0,6999,,,,,,,,9.132493019104004,0.030604863539338112,0.024895144626498222,0.0553399994969368,0.03764000162482262
0,7099,,,,,,,9.468979835510254,,,,,
0,7099,,,,,,,,9.21312141418457,0.02936927229166031,0.023930447176098824,0.053119998425245285,0.03633999824523926
0,7199,,,,,,,8.768896102905273,,,,,
0,7199,,,,,,,,9.375286102294922,0.024929191917181015,0.019131114706397057,0.047240000218153,0.02921999990940094
0,7299,,,,,,,9.321660995483398,,,,,
0,7299,,,,,,,,9.253104209899902,0.0269832331687212,0.021781427785754204,0.04986000061035156,0.03378000110387802
0,7399,,,,,,,9.162372589111328,,,,,
0,7399,,,,,,,,9.314925193786621,0.028668539598584175,0.023324526846408844,0.05183999985456467,0.03531999886035919
0,7399,,,,,,9.429757118225098,,,,,,
1,7400,9.79215145111084,0.02239452674984932,0.018104756250977516,0.041120000183582306,0.027879999950528145,,,,,,,
