epoch,step,train/first_centroids_norm_epoch,train/first_centroids_norm_step,train/first_residuals_norm_ratio_epoch,train/first_residuals_norm_ratio_step,train/frac_unique_ids_epoch,train/frac_unique_ids_step,train/last_centroids_norm_epoch,train/last_centroids_norm_step,train/last_residuals_norm_ratio_epoch,train/last_residuals_norm_ratio_step,train/layer_0/frac_layer_coverages_epoch,train/layer_0/frac_layer_coverages_step,train/layer_0/id_entropy_epoch,train/layer_0/id_entropy_step,train/layer_1/frac_layer_coverages_epoch,train/layer_1/frac_layer_coverages_step,train/layer_1/id_entropy_epoch,train/layer_1/id_entropy_step,train/layer_2/frac_layer_coverages_epoch,train/layer_2/frac_layer_coverages_step,train/layer_2/id_entropy_epoch,train/layer_2/id_entropy_step,train/loss_epoch,train/loss_step,train/mse_epoch,train/mse_step,train/quantization_loss_epoch,train/quantization_loss_step,train/reconstruction_loss_epoch,train/reconstruction_loss_step
0,49,,6.756104946136475,,4.0329436160391197e-05,,0.99609375,,0.040013935416936874,,3.084211130044423e-05,,0.87890625,,5.199497699737549,,0.8671875,,5.1399006843566895,,0.84375,,5.001836776733398,,0.00024482145090587437,,1.35722501681812e-07,,6.843428081992897e-07,,0.00024413710343651474
0,99,,6.75549840927124,,3.538923556334339e-05,,0.060546875,,0.11631254106760025,,3.550474866642617e-05,,0.03515625,,1.362717866897583,,0.03515625,,1.595733404159546,,0.0390625,,1.6808950901031494,,0.0002445455174893141,,1.798144779741051e-07,,4.391234256218013e-07,,0.00024410639889538288
0,149,,6.755511283874512,,3.037251008208841e-05,,0.0712890625,,0.11622049659490585,,2.687289088498801e-05,,0.03125,,1.8342678546905518,,0.03125,,1.2699778079986572,,0.04296875,,1.5822491645812988,,0.0002445535792503506,,1.0297120667246418e-07,,4.73633804176643e-07,,0.0002440799435134977
0,199,,6.7555389404296875,,3.167855174979195e-05,,0.109375,,0.11616133898496628,,2.4972479877760634e-05,,0.03125,,1.8279614448547363,,0.03515625,,1.7685115337371826,,0.04296875,,2.1405415534973145,,0.0002444713027216494,,8.943720786191989e-08,,4.4857387138108606e-07,,0.00024402272538281977
0,249,,6.755627632141113,,3.601871139835566e-05,,0.13525390625,,0.11614414304494858,,2.356649565626867e-05,,0.03515625,,1.9664252996444702,,0.03125,,1.7208666801452637,,0.04296875,,2.3374311923980713,,0.00024445209419354796,,7.975206983701355e-08,,5.956719633104512e-07,,0.00024385642609559
0,299,,6.755783557891846,,4.6678462240379304e-05,,0.1201171875,,0.1162092313170433,,2.673914423212409e-05,,0.03125,,2.0272037982940674,,0.02734375,,1.6271719932556152,,0.04296875,,2.215702533721924,,0.00024406774900853634,,1.0228971802916931e-07,,1.054031599778682e-06,,0.00024301371013280004
0,349,,6.756275653839111,,6.757036317139864e-05,,0.08837890625,,0.11646225303411484,,3.128882235614583e-05,,0.0390625,,2.068341016769409,,0.03125,,1.429673671722412,,0.046875,,2.1711952686309814,,0.00024184300855267793,,1.3938372944721777e-07,,2.186341816923232e-06,,0.00023965667060110718
0,399,,6.757432460784912,,9.542110637994483e-05,,0.10400390625,,0.11683844774961472,,3.4323336876695976e-05,,0.0390625,,1.9952601194381714,,0.0390625,,1.6709671020507812,,0.05078125,,2.2266793251037598,,0.0002383526152698323,,1.6804621338906145e-07,,1.7928130091604544e-06,,0.0002365598047617823
0,449,,6.758544445037842,,8.783984958427027e-05,,0.14404296875,,0.11665371060371399,,3.060844392166473e-05,,0.046875,,2.2084712982177734,,0.04296875,,2.101145029067993,,0.05078125,,2.0067291259765625,,0.00023602454166393727,,1.3325004033504229e-07,,1.405489911121549e-06,,0.00023461904493160546
0,499,,6.759289741516113,,7.74981890572235e-05,,0.12060546875,,0.11653610318899155,,2.947425309685059e-05,,0.04296875,,2.3602981567382812,,0.04296875,,2.105943441390991,,0.04296875,,1.5928972959518433,,0.0002354632888454944,,1.2377878988445445e-07,,1.2536739859569934e-06,,0.00023420961224474013
