epoch,step,train/first_centroids_norm_epoch,train/first_centroids_norm_step,train/first_residuals_norm_ratio_epoch,train/first_residuals_norm_ratio_step,train/frac_unique_ids_epoch,train/frac_unique_ids_step,train/last_centroids_norm_epoch,train/last_centroids_norm_step,train/last_residuals_norm_ratio_epoch,train/last_residuals_norm_ratio_step,train/layer_0/frac_layer_coverages_epoch,train/layer_0/frac_layer_coverages_step,train/layer_0/id_entropy_epoch,train/layer_0/id_entropy_step,train/layer_1/frac_layer_coverages_epoch,train/layer_1/frac_layer_coverages_step,train/layer_1/id_entropy_epoch,train/layer_1/id_entropy_step,train/layer_2/frac_layer_coverages_epoch,train/layer_2/frac_layer_coverages_step,train/layer_2/id_entropy_epoch,train/layer_2/id_entropy_step,train/loss_epoch,train/loss_step,train/mse_epoch,train/mse_step,train/quantization_loss_epoch,train/quantization_loss_step,train/reconstruction_loss_epoch,train/reconstruction_loss_step
0,49,,6.729710578918457,,0.005953535437583923,,0.99853515625,,0.0639430359005928,,0.0045239925384521484,,0.87109375,,5.221001148223877,,0.88671875,,5.116513729095459,,0.82421875,,4.959786415100098,,0.0006524908822029829,,3.197892226580734e-07,,1.713409119474818e-06,,0.0006507774814963341
0,99,,6.736300468444824,,0.006312916520982981,,0.91455078125,,0.10794632136821747,,0.004676127806305885,,0.48046875,,4.309009075164795,,0.25390625,,3.5522820949554443,,0.23046875,,3.5924904346466064,,0.0006506233476102352,,3.416589038351958e-07,,4.8180036174017005e-06,,0.0006458053248934448
0,149,,6.738081932067871,,0.013339940458536148,,0.587890625,,0.11191584169864655,,0.005092259496450424,,0.35546875,,2.5599007606506348,,0.24609375,,3.4845938682556152,,0.29296875,,3.9434492588043213,,0.0006321939290501177,,4.051735231769271e-07,,3.5886141631635837e-06,,0.0006286053103394806
0,199,,6.74107551574707,,0.010817759670317173,,0.81396484375,,0.10985669493675232,,0.004489797633141279,,0.25390625,,2.854418992996216,,0.3203125,,3.990222454071045,,0.3046875,,4.15964412689209,,0.0006279583903960884,,3.149731924168009e-07,,2.5080341856664745e-06,,0.0006254503387026489
0,249,,6.742516040802002,,0.00897402223199606,,0.93408203125,,0.10889119654893875,,0.00454299058765173,,0.265625,,3.283991813659668,,0.3359375,,4.230840682983398,,0.32421875,,4.227569580078125,,0.0006265259580686688,,3.2248064485429495e-07,,2.636580120451981e-06,,0.0006238893838599324
0,299,,6.742530822753906,,0.009193689562380314,,0.95849609375,,0.10856655240058899,,0.004652146715670824,,0.25390625,,3.5014607906341553,,0.359375,,4.285243034362793,,0.34375,,4.315611839294434,,0.0006229684222489595,,3.3816354516602587e-07,,3.3512683330627624e-06,,0.0006196171743795276
0,349,,6.743531227111816,,0.010426766239106655,,0.94921875,,0.10908359289169312,,0.004847705364227295,,0.25,,3.596423625946045,,0.35546875,,4.3477325439453125,,0.35546875,,4.304538249969482,,0.000620272767264396,,3.6719137597174267e-07,,3.6831027045991505e-06,,0.0006165896775200963
0,399,,6.745996952056885,,0.011317003518342972,,0.94921875,,0.1097128763794899,,0.00499323382973671,,0.26171875,,3.5989749431610107,,0.359375,,4.416029930114746,,0.36328125,,4.371067047119141,,0.0006166206439957023,,3.8956852677074494e-07,,4.391746188048273e-06,,0.0006122288759797812
0,449,,6.749242305755615,,0.012412765063345432,,0.9482421875,,0.11099617183208466,,0.005504196509718895,,0.26953125,,3.708247661590576,,0.3671875,,4.39118766784668,,0.37109375,,4.3214521408081055,,0.0006162112695164979,,4.7337778141809395e-07,,5.445825536298798e-06,,0.0006107654189690948
0,499,,6.753817558288574,,0.014215162955224514,,0.5751953125,,0.11304250359535217,,0.005902498494833708,,0.26953125,,3.8783726692199707,,0.37109375,,4.341811180114746,,0.375,,4.237759590148926,,0.0006131232366897166,,5.443669692795083e-07,,6.255270363908494e-06,,0.0006068679504096508
