epoch,step,test/loss,test/ndcg@10,test/ndcg@5,test/recall@10,test/recall@5,train/loss_epoch,train/loss_step,val/loss,val/ndcg@10,val/ndcg@5,val/recall@10,val/recall@5
0,99,,,,,,,16.228086471557617,,,,,
0,99,,,,,,,,15.940202713012695,0.0002842465473804623,0.0002842465473804623,0.0006600000197067857,0.0006600000197067857
0,199,,,,,,,13.960395812988281,,,,,
0,199,,,,,,,,15.521119117736816,0.002063615480437875,0.0015804971335455775,0.00395999988541007,0.0024399999529123306
0,299,,,,,,,14.974319458007812,,,,,
0,299,,,,,,,,14.575982093811035,0.0034712643828243017,0.002553932834416628,0.00675999978557229,0.00395999988541007
0,399,,,,,,,9.001167297363281,,,,,
0,399,,,,,,,,13.730401992797852,0.00519399531185627,0.003918808419257402,0.010660000145435333,0.006560000125318766
0,499,,,,,,,14.122905731201172,,,,,
0,499,,,,,,,,12.853861808776855,0.007034395355731249,0.004598282277584076,0.01583999954164028,0.008259999565780163
0,599,,,,,,,12.903743743896484,,,,,
0,599,,,,,,,,11.990593910217285,0.009436140768229961,0.007307889871299267,0.018160000443458557,0.011540000326931477
0,699,,,,,,,9.080731391906738,,,,,
0,699,,,,,,,,11.379131317138672,0.010601156391203403,0.007970799691975117,0.0213600005954504,0.013159999623894691
0,799,,,,,,,11.404306411743164,,,,,
0,799,,,,,,,,10.94052505493164,0.010829773731529713,0.007738118059933186,0.021980000659823418,0.012400000356137753
0,899,,,,,,,9.849996566772461,,,,,
0,899,,,,,,,,10.673372268676758,0.012512968853116035,0.009511942975223064,0.024000000208616257,0.014720000326633453
0,999,,,,,,,11.331185340881348,,,,,
0,999,,,,,,,,10.551268577575684,0.012666251510381699,0.009177690371870995,0.025939999148249626,0.014960000291466713
0,1099,,,,,,,10.48782730102539,,,,,
0,1099,,,,,,,,10.349824905395508,0.014188663102686405,0.011105592362582684,0.02759999968111515,0.017999999225139618
0,1199,,,,,,,12.151394844055176,,,,,
0,1199,,,,,,,,10.212410926818848,0.015225127339363098,0.011327467858791351,0.030060000717639923,0.01793999969959259
0,1299,,,,,,,8.32844066619873,,,,,
0,1299,,,,,,,,10.045279502868652,0.01517639122903347,0.011130464263260365,0.02993999980390072,0.017480000853538513
0,1399,,,,,,,10.417054176330566,,,,,
0,1399,,,,,,,,9.938942909240723,0.015478095971047878,0.011773522011935711,0.029559999704360962,0.017920000478625298
0,1499,,,,,,,6.912957191467285,,,,,
0,1499,,,,,,,,9.916176795959473,0.01565425843000412,0.012366066686809063,0.02897999994456768,0.018799999728798866
0,1599,,,,,,,9.316381454467773,,,,,
0,1599,,,,,,,,9.883495330810547,0.015718724578619003,0.012276810593903065,0.029820000752806664,0.019139999523758888
0,1699,,,,,,,10.30751895904541,,,,,
0,1699,,,,,,,,9.79665470123291,0.0168116707354784,0.013244055211544037,0.03158000111579895,0.02046000026166439
0,1799,,,,,,,9.314240455627441,,,,,
0,1799,,,,,,,,9.84844970703125,0.017140662297606468,0.013093109242618084,0.032600000500679016,0.020020000636577606
0,1899,,,,,,,10.189047813415527,,,,,
0,1899,,,,,,,,9.869902610778809,0.017064006999135017,0.013245592825114727,0.03311999887228012,0.021239999681711197
0,1999,,,,,,,10.448494911193848,,,,,
0,1999,,,,,,,,9.655047416687012,0.018658418208360672,0.014259709045290947,0.03553999960422516,0.021900000050663948
0,2099,,,,,,,8.883931159973145,,,,,
0,2099,,,,,,,,9.655357360839844,0.019242258742451668,0.015274714678525925,0.036320000886917114,0.02410000003874302
0,2199,,,,,,,10.126179695129395,,,,,
0,2199,,,,,,,,9.637591361999512,0.019054733216762543,0.014926017262041569,0.035920001566410065,0.023180000483989716
0,2299,,,,,,,10.154840469360352,,,,,
0,2299,,,,,,,,9.662076950073242,0.01778278313577175,0.013574992306530476,0.034299999475479126,0.02133999951183796
0,2399,,,,,,,8.88196086883545,,,,,
0,2399,,,,,,,,9.636672019958496,0.018429527059197426,0.014298935420811176,0.03539999946951866,0.02266000024974346
0,2499,,,,,,,10.0227632522583,,,,,
0,2499,,,,,,,,9.628952026367188,0.01962556689977646,0.015409035608172417,0.03731999918818474,0.02428000047802925
0,2599,,,,,,,10.405921936035156,,,,,
0,2599,,,,,,,,9.55686092376709,0.020240748301148415,0.015887198969721794,0.03784000128507614,0.024380000308156013
0,2699,,,,,,,10.106432914733887,,,,,
0,2699,,,,,,,,9.593524932861328,0.01924384944140911,0.014828239567577839,0.03723999857902527,0.02353999949991703
0,2799,,,,,,,9.420774459838867,,,,,
0,2799,,,,,,,,9.667366027832031,0.019565023481845856,0.015861527994275093,0.036400001496076584,0.024960000067949295
0,2899,,,,,,,9.544302940368652,,,,,
0,2899,,,,,,,,9.461077690124512,0.020721593871712685,0.016480913385748863,0.039080001413822174,0.02597999945282936
0,2999,,,,,,,8.446816444396973,,,,,
0,2999,,,,,,,,9.52730655670166,0.020388828590512276,0.01648184470832348,0.03739999979734421,0.02531999908387661
0,3099,,,,,,,8.618334770202637,,,,,
0,3099,,,,,,,,9.572498321533203,0.019226839765906334,0.015153776854276657,0.03610000014305115,0.023420000448822975
0,3199,,,,,,,9.188673973083496,,,,,
0,3199,,,,,,,,9.464580535888672,0.021294379606842995,0.017014462500810623,0.03937999904155731,0.026179999113082886
0,3299,,,,,,,9.922292709350586,,,,,
0,3299,,,,,,,,9.413261413574219,0.021522585302591324,0.017160160467028618,0.039639998227357864,0.0261400006711483
0,3399,,,,,,,9.32946491241455,,,,,
0,3399,,,,,,,,9.478509902954102,0.020964274182915688,0.016779718920588493,0.03922000154852867,0.026280000805854797
0,3499,,,,,,,9.96742057800293,,,,,
0,3499,,,,,,,,9.446895599365234,0.020896151661872864,0.01680966094136238,0.038359999656677246,0.025699999183416367
0,3599,,,,,,,9.335423469543457,,,,,
0,3599,,,,,,,,9.33085823059082,0.023439722135663033,0.019078925251960754,0.04264000058174133,0.029079999774694443
0,3699,,,,,,,9.296004295349121,,,,,
0,3699,,,,,,,,9.382341384887695,0.022697243839502335,0.01847841776907444,0.041600000113248825,0.028519999235868454
0,3799,,,,,,,9.314509391784668,,,,,
0,3799,,,,,,,,9.396798133850098,0.022729529067873955,0.01830923743546009,0.04163999855518341,0.02800000086426735
0,3899,,,,,,,8.381054878234863,,,,,
0,3899,,,,,,,,9.38510513305664,0.02328834868967533,0.018673157319426537,0.044039998203516006,0.0297200009226799
0,3999,,,,,,,9.36430835723877,,,,,
0,3999,,,,,,,,9.586414337158203,0.02118026837706566,0.016690412536263466,0.04024000093340874,0.026340000331401825
0,4099,,,,,,,10.281332015991211,,,,,
0,4099,,,,,,,,9.664825439453125,0.021307406947016716,0.016899045556783676,0.03951999917626381,0.02582000009715557
0,4199,,,,,,,9.51404857635498,,,,,
0,4199,,,,,,,,9.701741218566895,0.02042851224541664,0.016312232241034508,0.03790000081062317,0.025140000507235527
0,4299,,,,,,,8.87047004699707,,,,,
0,4299,,,,,,,,9.81499195098877,0.019114168360829353,0.01506645604968071,0.03497999906539917,0.022420000284910202
0,4399,,,,,,,9.028228759765625,,,,,
0,4399,,,,,,,,9.533829689025879,0.021382519975304604,0.016573823988437653,0.03991999849677086,0.025040000677108765
0,4499,,,,,,,9.101521492004395,,,,,
0,4499,,,,,,,,9.445850372314453,0.02221147157251835,0.018014755100011826,0.04004000127315521,0.02710000053048134
0,4599,,,,,,,8.345670700073242,,,,,
0,4599,,,,,,,,9.395575523376465,0.02368200197815895,0.019146233797073364,0.043800000101327896,0.02969999983906746
0,4699,,,,,,,9.773988723754883,,,,,
0,4699,,,,,,,,9.430079460144043,0.023304183036088943,0.01857818476855755,0.04332000017166138,0.028699999675154686
0,4799,,,,,,,10.174826622009277,,,,,
0,4799,,,,,,,,9.288162231445312,0.02527645416557789,0.020196160301566124,0.046379998326301575,0.03060000017285347
0,4899,,,,,,,9.706849098205566,,,,,
0,4899,,,,,,,,9.271824836730957,0.025125134736299515,0.02032170444726944,0.04603999853134155,0.031120000407099724
0,4999,,,,,,,9.426803588867188,,,,,
0,4999,,,,,,,,9.287875175476074,0.02623780071735382,0.021106615662574768,0.04811999946832657,0.03215999901294708
0,5099,,,,,,,8.694818496704102,,,,,
0,5099,,,,,,,,9.335415840148926,0.02609589323401451,0.020971843972802162,0.047940000891685486,0.03206000104546547
0,5199,,,,,,,10.024407386779785,,,,,
0,5199,,,,,,,,9.33991527557373,0.0264139324426651,0.02131708897650242,0.04879999905824661,0.032999999821186066
0,5299,,,,,,,8.828800201416016,,,,,
0,5299,,,,,,,,9.369913101196289,0.024954941123723984,0.02021903730928898,0.04552000015974045,0.030799999833106995
0,5399,,,,,,,9.900819778442383,,,,,
0,5399,,,,,,,,9.336893081665039,0.024542849510908127,0.019298475235700607,0.045820001512765884,0.02954000048339367
0,5499,,,,,,,9.948674201965332,,,,,
0,5499,,,,,,,,9.342995643615723,0.026358142495155334,0.02125605382025242,0.04800000041723251,0.032180000096559525
0,5599,,,,,,,7.93314266204834,,,,,
0,5599,,,,,,,,9.430801391601562,0.023957038298249245,0.019107943400740623,0.04424000158905983,0.029200000688433647
0,5699,,,,,,,8.220211029052734,,,,,
0,5699,,,,,,,,9.387456893920898,0.024832267314195633,0.019848685711622238,0.04603999853134155,0.030579999089241028
0,5799,,,,,,,9.6776762008667,,,,,
0,5799,,,,,,,,9.258557319641113,0.026403041556477547,0.020840512588620186,0.049559999257326126,0.032340001314878464
0,5899,,,,,,,8.404012680053711,,,,,
0,5899,,,,,,,,9.341529846191406,0.025944169610738754,0.021037837490439415,0.04747999832034111,0.03229999914765358
0,5999,,,,,,,6.876154899597168,,,,,
0,5999,,,,,,,,9.2787446975708,0.026911765336990356,0.021773159503936768,0.048920001834630966,0.032999999821186066
0,6099,,,,,,,9.275243759155273,,,,,
0,6099,,,,,,,,9.276700019836426,0.026668107137084007,0.0214077178388834,0.04885999858379364,0.03262000158429146
0,6199,,,,,,,8.83127498626709,,,,,
0,6199,,,,,,,,9.320069313049316,0.026389479637145996,0.021203210577368736,0.04805999994277954,0.03203999996185303
0,6199,,,,,,9.858134269714355,,,,,,
1,6200,10.049737930297852,0.01932435669004917,0.015039646066725254,0.03711999952793121,0.02386000007390976,,,,,,,
